,userId,neighborId,movieId,title,User Rating,Neighbor Rating
5363,50898,32234,30749,Hotel Rwanda (2004),4.5,4.0
5364,50898,32234,31410,"Downfall (Untergang, Der) (2004)",4.5,5.0
5365,50898,32234,32587,Sin City (2005),4.5,5.0
5366,50898,32234,33493,Star Wars: Episode III - Revenge of the Sith (2005),4.0,4.0
5367,50898,32234,33794,Batman Begins (2005),4.5,5.0
5368,50898,32234,46723,Babel (2006),4.0,4.5
5369,50898,32234,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),4.0,5.0
5370,50898,32234,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",4.0,4.5
5371,50898,32234,48516,"Departed, The (2006)",4.5,4.0
5372,50898,32234,48774,Children of Men (2006),4.0,5.0
5373,50898,32234,49272,Casino Royale (2006),4.5,5.0
5374,50898,32234,51255,Hot Fuzz (2007),4.0,5.0
5375,50898,32234,53519,Death Proof (2007),4.0,4.5
5376,50898,32234,54286,"Bourne Ultimatum, The (2007)",4.5,5.0
5377,50898,32234,54997,3:10 to Yuma (2007),4.5,4.0
5378,50898,32234,55765,American Gangster (2007),4.0,4.0
5379,50898,32234,58559,"Dark Knight, The (2008)",4.0,5.0
5380,50898,32234,60069,WALL·E (2008),4.5,4.0
5381,50898,32234,60684,Watchmen (2009),4.0,5.0
5382,50898,32234,63062,Changeling (2008),4.5,5.0
5383,50898,32234,64614,Gran Torino (2008),4.5,4.5
5384,50898,32234,64839,"Wrestler, The (2008)",4.0,5.0
5385,50898,32234,69122,"Hangover, The (2009)",4.0,5.0
5386,51255,138176,318,"Shawshank Redemption, The (1994)",5.0,5.0
5387,51255,138176,527,Schindler's List (1993),5.0,5.0
5388,51255,138176,858,"Godfather, The (1972)",4.5,5.0
5389,51460,125012,318,"Shawshank Redemption, The (1994)",5.0,5.0
5390,51460,125012,2571,"Matrix, The (1999)",4.5,4.5
5391,51460,125012,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5392,51460,125012,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
5393,51539,125012,110,Braveheart (1995),4.0,5.0
5394,51539,125012,356,Forrest Gump (1994),4.5,5.0
5395,51539,125012,2571,"Matrix, The (1999)",4.0,4.5
5396,51539,125012,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5,5.0
5397,51539,125012,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,5.0
5398,51539,125012,79132,Inception (2010),4.0,4.5
5399,51539,125012,92259,Intouchables (2011),4.0,5.0
5400,51549,138176,318,"Shawshank Redemption, The (1994)",5.0,5.0
5401,51549,138176,858,"Godfather, The (1972)",5.0,5.0
5402,52004,51460,318,"Shawshank Redemption, The (1994)",5.0,5.0
5403,52004,51460,377,Speed (1994),4.0,4.0
5404,52004,51460,592,Batman (1989),4.0,4.5
5405,52004,51460,1036,Die Hard (1988),4.5,4.5
5406,52004,51460,1527,"Fifth Element, The (1997)",4.0,4.5
5407,52004,51460,1573,Face/Off (1997),4.0,4.0
5408,52004,51460,2115,Indiana Jones and the Temple of Doom (1984),4.0,4.0
5409,52004,51460,2571,"Matrix, The (1999)",5.0,4.5
5410,52004,51460,2858,American Beauty (1999),4.5,5.0
5411,52004,51460,4034,Traffic (2000),4.0,4.5
5412,52004,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5413,52004,51460,5418,"Bourne Identity, The (2002)",4.0,4.5
5414,52004,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
5415,52056,51460,70,From Dusk Till Dawn (1996),4.0,4.0
5416,52056,51460,318,"Shawshank Redemption, The (1994)",5.0,5.0
5417,52056,51460,589,Terminator 2: Judgment Day (1991),4.5,4.5
5418,52056,51460,2115,Indiana Jones and the Temple of Doom (1984),4.0,4.0
5419,52056,51460,2571,"Matrix, The (1999)",4.5,4.5
5420,52056,51460,2858,American Beauty (1999),5.0,5.0
5421,52056,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5422,52056,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,5.0
5423,52208,51460,589,Terminator 2: Judgment Day (1991),5.0,4.5
5424,52208,51460,2858,American Beauty (1999),4.5,5.0
5425,52208,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5426,52208,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",4.5,5.0
5427,52437,51460,318,"Shawshank Redemption, The (1994)",4.5,5.0
5428,52437,51460,377,Speed (1994),4.0,4.0
5429,52437,51460,2571,"Matrix, The (1999)",4.5,4.5
5430,52437,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5431,52437,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
5432,52520,52056,1,Toy Story (1995),5.0,4.0
5433,52520,52056,47,Seven (a.k.a. Se7en) (1995),5.0,4.5
5434,52520,52056,50,"Usual Suspects, The (1995)",5.0,5.0
5435,52520,52056,111,Taxi Driver (1976),5.0,4.5
5436,52520,52056,231,Dumb & Dumber (Dumb and Dumber) (1994),4.5,4.5
5437,52520,52056,260,Star Wars: Episode IV - A New Hope (1977),5.0,4.0
5438,52520,52056,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0,4.5
5439,52520,52056,296,Pulp Fiction (1994),5.0,5.0
5440,52520,52056,356,Forrest Gump (1994),5.0,4.5
5441,52520,52056,593,"Silence of the Lambs, The (1991)",4.5,4.5
5442,52520,52056,648,Mission: Impossible (1996),4.0,4.0
5443,52520,52056,745,Wallace & Gromit: A Close Shave (1995),5.0,4.0
5444,52520,52056,858,"Godfather, The (1972)",5.0,5.0
5445,52520,52056,1089,Reservoir Dogs (1992),5.0,4.5
5446,52520,52056,1136,Monty Python and the Holy Grail (1975),5.0,4.0
5447,52520,52056,1148,Wallace & Gromit: The Wrong Trousers (1993),5.0,4.0
5448,52520,52056,1193,One Flew Over the Cuckoo's Nest (1975),4.0,4.0
5449,52520,52056,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,4.0
5450,52520,52056,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5,4.0
5451,52520,52056,1206,"Clockwork Orange, A (1971)",5.0,4.0
5452,52520,52056,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.0,5.0
5453,52520,52056,1213,Goodfellas (1990),4.5,4.5
5454,52520,52056,1221,"Godfather: Part II, The (1974)",4.5,5.0
5455,52520,52056,1223,"Grand Day Out with Wallace and Gromit, A (1989)",4.5,4.0
5456,52520,52056,1228,Raging Bull (1980),4.5,4.0
5457,52520,52056,1291,Indiana Jones and the Last Crusade (1989),4.0,4.0
5458,52520,52056,1617,L.A. Confidential (1997),5.0,4.0
5459,52520,52056,1641,"Full Monty, The (1997)",4.5,4.0
5460,52520,52056,1682,"Truman Show, The (1998)",4.0,4.5
5461,52520,52056,1704,Good Will Hunting (1997),4.0,4.0
5462,52520,52056,1729,Jackie Brown (1997),4.5,4.0
5463,52520,52056,1732,"Big Lebowski, The (1998)",5.0,4.0
5464,52520,52056,1954,Rocky (1976),4.0,4.0
5465,52520,52056,2028,Saving Private Ryan (1998),4.5,4.0
5466,52520,52056,2329,American History X (1998),4.0,4.5
5467,52520,52056,2542,"Lock, Stock & Two Smoking Barrels (1998)",5.0,4.5
5468,52520,52056,2571,"Matrix, The (1999)",4.5,4.5
5469,52520,52056,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),4.0,4.0
5470,52520,52056,2791,Airplane! (1980),5.0,5.0
5471,52520,52056,2858,American Beauty (1999),5.0,5.0
5472,52520,52056,2959,Fight Club (1999),4.5,5.0
5473,52520,52056,3578,Gladiator (2000),5.0,4.5
5474,52520,52056,3671,Blazing Saddles (1974),4.5,4.5
5475,52520,52056,3948,Meet the Parents (2000),4.5,4.0
5476,52520,52056,4226,Memento (2000),5.0,4.5
5477,52520,52056,4262,Scarface (1983),5.0,4.0
5478,52520,52056,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0,4.0
5479,52520,52056,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5480,52520,52056,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,4.0
5481,52520,52056,6016,City of God (Cidade de Deus) (2002),5.0,4.5
5482,52520,52056,6874,Kill Bill: Vol. 1 (2003),4.5,4.5
5483,52520,52056,7153,"Lord of the Rings: The Return of the King, The (2003)",4.5,4.0
5484,52520,52056,7361,Eternal Sunshine of the Spotless Mind (2004),4.5,4.0
5485,52520,52056,7438,Kill Bill: Vol. 2 (2004),4.0,4.5
5486,52520,52056,7482,Enter the Dragon (1973),4.0,4.0
5487,52520,52056,8641,Anchorman: The Legend of Ron Burgundy (2004),4.5,4.0
5488,52520,52056,8784,Garden State (2004),4.0,4.0
5489,52520,52056,8917,Team America: World Police (2004),4.5,4.5
5490,52520,52056,8961,"Incredibles, The (2004)",4.0,4.0
5491,52520,52056,30810,"Life Aquatic with Steve Zissou, The (2004)",5.0,4.5
5492,52520,52056,32587,Sin City (2005),4.0,5.0
5493,52520,52056,33493,Star Wars: Episode III - Revenge of the Sith (2005),4.5,4.0
5494,52520,52056,33794,Batman Begins (2005),4.5,5.0
5495,52520,52056,35836,"40-Year-Old Virgin, The (2005)",4.5,4.5
5496,52520,52056,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),4.0,4.0
5497,52520,52056,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),4.5,4.5
5498,52520,52056,46578,Little Miss Sunshine (2006),4.5,5.0
5499,52520,52056,46976,Stranger than Fiction (2006),4.5,4.0
5500,52520,52056,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),4.0,4.5
5501,52520,52056,48516,"Departed, The (2006)",5.0,4.5
5502,52520,52056,51255,Hot Fuzz (2007),5.0,4.0
5503,52520,52056,52245,Blades of Glory (2007),4.0,4.0
5504,52520,52056,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),4.5,4.0
5505,52520,52056,58559,"Dark Knight, The (2008)",5.0,5.0
5506,52520,52056,60069,WALL·E (2008),5.0,5.0
5507,52762,121403,296,Pulp Fiction (1994),4.5,4.5
5508,52762,121403,527,Schindler's List (1993),4.0,4.5
5509,52762,121403,593,"Silence of the Lambs, The (1991)",4.0,4.5
5510,52762,121403,778,Trainspotting (1996),4.0,4.0
5511,52762,121403,4226,Memento (2000),5.0,4.0
5512,52762,121403,6874,Kill Bill: Vol. 1 (2003),4.5,5.0
5513,52762,121403,68157,Inglourious Basterds (2009),4.0,4.5
5514,53007,132578,1,Toy Story (1995),5.0,4.5
5515,53007,132578,296,Pulp Fiction (1994),5.0,4.0
5516,53007,132578,318,"Shawshank Redemption, The (1994)",5.0,4.5
5517,53007,132578,356,Forrest Gump (1994),5.0,5.0
5518,53007,132578,1223,"Grand Day Out with Wallace and Gromit, A (1989)",4.0,4.0
5519,53007,132578,2959,Fight Club (1999),5.0,5.0
5520,53007,132578,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5521,53007,132578,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
5522,53007,132578,6874,Kill Bill: Vol. 1 (2003),4.0,4.0
5523,53007,132578,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,5.0
5524,53007,132578,60069,WALL·E (2008),5.0,4.5
5525,53007,132578,77561,Iron Man 2 (2010),5.0,4.5
5526,53007,132578,78499,Toy Story 3 (2010),5.0,5.0
5527,53007,132578,79132,Inception (2010),5.0,5.0
5528,53007,132578,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),4.0,4.0
5529,53023,100240,296,Pulp Fiction (1994),5.0,5.0
5530,53023,100240,356,Forrest Gump (1994),4.5,4.5
5531,53023,100240,1222,Full Metal Jacket (1987),4.5,4.5
5532,53023,100240,2028,Saving Private Ryan (1998),4.0,4.5
5533,53023,100240,2291,Edward Scissorhands (1990),4.5,4.5
5534,53023,100240,2571,"Matrix, The (1999)",4.0,4.5
5535,53023,100240,2858,American Beauty (1999),5.0,5.0
5536,53023,100240,2959,Fight Club (1999),4.0,4.5
5537,53023,100240,7254,The Butterfly Effect (2004),4.0,5.0
5538,53023,100240,7361,Eternal Sunshine of the Spotless Mind (2004),5.0,5.0
5539,53023,100240,37729,Corpse Bride (2005),4.5,4.5
5540,53113,121987,260,Star Wars: Episode IV - A New Hope (1977),4.5,4.0
5541,53113,121987,588,Aladdin (1992),4.0,4.5
5542,53113,121987,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.5,4.0
5543,53113,121987,745,Wallace & Gromit: A Close Shave (1995),4.0,4.0
5544,53113,121987,1073,Willy Wonka & the Chocolate Factory (1971),4.5,4.5
5545,53113,121987,1136,Monty Python and the Holy Grail (1975),4.5,5.0
5546,53113,121987,1148,Wallace & Gromit: The Wrong Trousers (1993),5.0,4.0
5547,53113,121987,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.5,4.5
5548,53113,121987,1197,"Princess Bride, The (1987)",4.5,5.0
5549,53113,121987,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0,4.5
5550,53113,121987,1270,Back to the Future (1985),4.0,4.0
5551,53113,121987,1527,"Fifth Element, The (1997)",4.0,4.5
5552,53113,121987,1580,Men in Black (a.k.a. MIB) (1997),4.0,4.0
5553,53113,121987,2115,Indiana Jones and the Temple of Doom (1984),4.0,4.0
5554,53113,121987,2413,Clue (1985),4.0,4.0
5555,53113,121987,2571,"Matrix, The (1999)",4.0,5.0
5556,53113,121987,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.5,4.0
5557,53113,121987,4306,Shrek (2001),4.0,4.0
5558,53113,121987,4886,"Monsters, Inc. (2001)",4.0,4.5
5559,53113,121987,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,4.5
5560,53113,121987,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.5,4.0
5561,53113,121987,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,4.5
5562,53113,121987,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0,4.5
5563,53113,121987,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,4.5
5564,53113,121987,8665,"Bourne Supremacy, The (2004)",4.0,4.0
5565,53113,121987,8961,"Incredibles, The (2004)",4.0,4.0
5566,53113,121987,34405,Serenity (2005),4.0,4.5
5567,53113,121987,50872,Ratatouille (2007),4.0,4.5
5568,53113,121987,58559,"Dark Knight, The (2008)",4.5,4.5
5569,53113,121987,59315,Iron Man (2008),4.0,4.0
5570,53113,121987,60069,WALL·E (2008),4.0,4.5
5571,53113,121987,68358,Star Trek (2009),4.0,5.0
5572,53113,121987,68954,Up (2009),4.0,4.5
5573,53113,121987,79091,Despicable Me (2010),4.0,4.5
5574,53113,121987,79702,Scott Pilgrim vs. the World (2010),4.0,4.5
5575,53113,121987,89745,"Avengers, The (2012)",4.0,4.5
5576,53113,121987,91529,"Dark Knight Rises, The (2012)",4.5,4.5
5577,53407,114448,1722,Tomorrow Never Dies (1997),4.5,4.0
5578,53407,114448,2571,"Matrix, The (1999)",5.0,4.5
5579,53407,114448,2858,American Beauty (1999),4.5,5.0
5580,53407,114448,2959,Fight Club (1999),5.0,5.0
5581,53407,114448,4306,Shrek (2001),5.0,4.0
5582,53407,114448,8533,"Notebook, The (2004)",5.0,4.5
5583,53407,114448,8784,Garden State (2004),5.0,5.0
5584,53407,114448,58803,21 (2008),4.5,4.0
5585,53407,114448,68358,Star Trek (2009),5.0,4.5
5586,53407,114448,71535,Zombieland (2009),4.0,4.5
5587,53413,51460,70,From Dusk Till Dawn (1996),5.0,4.0
5588,53413,51460,318,"Shawshank Redemption, The (1994)",5.0,5.0
5589,53413,51460,377,Speed (1994),4.0,4.0
5590,53413,51460,589,Terminator 2: Judgment Day (1991),5.0,4.5
5591,53413,51460,592,Batman (1989),5.0,4.5
5592,53413,51460,1036,Die Hard (1988),5.0,4.5
5593,53413,51460,1377,Batman Returns (1992),5.0,4.0
5594,53413,51460,1527,"Fifth Element, The (1997)",4.5,4.5
5595,53413,51460,2115,Indiana Jones and the Temple of Doom (1984),5.0,4.0
5596,53413,51460,2470,Crocodile Dundee (1986),5.0,4.0
5597,53413,51460,2571,"Matrix, The (1999)",5.0,4.5
5598,53413,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5599,53413,51460,5418,"Bourne Identity, The (2002)",5.0,4.5
5600,53413,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
5601,53578,125012,356,Forrest Gump (1994),4.5,5.0
5602,53680,28159,16,Casino (1995),4.0,4.0
5603,53680,28159,648,Mission: Impossible (1996),4.5,4.0
5604,53680,28159,780,Independence Day (a.k.a. ID4) (1996),4.0,4.5
5605,53680,28159,1197,"Princess Bride, The (1987)",4.5,5.0
5606,53680,28159,1569,My Best Friend's Wedding (1997),4.0,4.0
5607,53680,28159,1721,Titanic (1997),4.5,4.5
5608,53680,28159,2571,"Matrix, The (1999)",4.5,5.0
5609,53680,28159,2671,Notting Hill (1999),5.0,4.0
5610,53680,28159,3176,"Talented Mr. Ripley, The (1999)",4.0,4.0
5611,53680,28159,3753,"Patriot, The (2000)",4.0,4.0
5612,53680,28159,3793,X-Men (2000),5.0,5.0
5613,53680,28159,4306,Shrek (2001),4.5,4.5
5614,53680,28159,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,5.0
5615,53680,28159,5445,Minority Report (2002),5.0,4.5
5616,53680,28159,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,5.0
5617,53680,28159,6377,Finding Nemo (2003),4.0,4.5
5618,53819,125012,2762,"Sixth Sense, The (1999)",4.0,4.0
5619,53834,52056,47,Seven (a.k.a. Se7en) (1995),4.5,4.5
5620,53834,52056,50,"Usual Suspects, The (1995)",4.0,5.0
5621,53834,52056,110,Braveheart (1995),4.0,4.0
5622,53834,52056,180,Mallrats (1995),4.5,4.0
5623,53834,52056,260,Star Wars: Episode IV - A New Hope (1977),4.0,4.0
5624,53834,52056,296,Pulp Fiction (1994),5.0,5.0
5625,53834,52056,318,"Shawshank Redemption, The (1994)",5.0,5.0
5626,53834,52056,356,Forrest Gump (1994),4.0,4.5
5627,53834,52056,589,Terminator 2: Judgment Day (1991),5.0,4.5
5628,53834,52056,733,"Rock, The (1996)",4.0,4.0
5629,53834,52056,858,"Godfather, The (1972)",4.0,5.0
5630,53834,52056,1089,Reservoir Dogs (1992),4.5,4.5
5631,53834,52056,1136,Monty Python and the Holy Grail (1975),4.5,4.0
5632,53834,52056,1193,One Flew Over the Cuckoo's Nest (1975),4.0,4.0
5633,53834,52056,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.0,4.0
5634,53834,52056,1206,"Clockwork Orange, A (1971)",4.0,4.0
5635,53834,52056,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.0,5.0
5636,53834,52056,1213,Goodfellas (1990),4.0,4.5
5637,53834,52056,1617,L.A. Confidential (1997),4.0,4.0
5638,53834,52056,1704,Good Will Hunting (1997),4.0,4.0
5639,53834,52056,1729,Jackie Brown (1997),4.0,4.0
5640,53834,52056,1732,"Big Lebowski, The (1998)",5.0,4.0
5641,53834,52056,1923,There's Something About Mary (1998),4.0,4.0
5642,53834,52056,1954,Rocky (1976),4.0,4.0
5643,53834,52056,2028,Saving Private Ryan (1998),4.0,4.0
5644,53834,52056,2329,American History X (1998),4.0,4.5
5645,53834,52056,2571,"Matrix, The (1999)",5.0,4.5
5646,53834,52056,2706,American Pie (1999),4.0,4.0
5647,53834,52056,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),4.0,4.0
5648,53834,52056,2791,Airplane! (1980),4.0,5.0
5649,53834,52056,2858,American Beauty (1999),4.5,5.0
5650,53834,52056,2959,Fight Club (1999),5.0,5.0
5651,53834,52056,3253,Wayne's World (1992),4.5,4.0
5652,53834,52056,3578,Gladiator (2000),4.5,4.5
5653,53834,52056,3671,Blazing Saddles (1974),4.0,4.5
5654,53834,52056,4226,Memento (2000),4.0,4.5
5655,53834,52056,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,5.0
5656,53834,52056,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,4.0
5657,53834,52056,6333,X2: X-Men United (2003),4.5,4.0
5658,53834,52056,6863,School of Rock (2003),4.0,4.0
5659,53834,52056,6874,Kill Bill: Vol. 1 (2003),5.0,4.5
5660,53834,52056,7153,"Lord of the Rings: The Return of the King, The (2003)",4.5,4.0
5661,53834,52056,7361,Eternal Sunshine of the Spotless Mind (2004),5.0,4.0
5662,53834,52056,7438,Kill Bill: Vol. 2 (2004),4.5,4.5
5663,53834,52056,8376,Napoleon Dynamite (2004),4.0,4.5
5664,53834,52056,8917,Team America: World Police (2004),4.0,4.5
5665,53834,52056,32587,Sin City (2005),5.0,5.0
5666,53834,52056,33166,Crash (2004),4.0,5.0
5667,53834,52056,33794,Batman Begins (2005),5.0,5.0
5668,53834,52056,34162,Wedding Crashers (2005),4.0,4.0
5669,53834,52056,35836,"40-Year-Old Virgin, The (2005)",4.0,4.5
5670,53834,52056,44191,V for Vendetta (2006),4.5,4.5
5671,53834,52056,46578,Little Miss Sunshine (2006),4.5,5.0
5672,53834,52056,48516,"Departed, The (2006)",5.0,4.5
5673,53834,52056,51255,Hot Fuzz (2007),4.5,4.0
5674,53834,52056,54272,"Simpsons Movie, The (2007)",4.0,4.5
5675,53834,52056,58559,"Dark Knight, The (2008)",5.0,5.0
5676,53834,52056,60069,WALL·E (2008),4.0,5.0
5677,53859,100240,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0,4.5
5678,53859,100240,296,Pulp Fiction (1994),5.0,5.0
5679,53859,100240,356,Forrest Gump (1994),4.0,4.5
5680,53859,100240,1136,Monty Python and the Holy Grail (1975),4.5,4.0
5681,53859,100240,1222,Full Metal Jacket (1987),4.0,4.5
5682,53859,100240,2028,Saving Private Ryan (1998),4.5,4.5
5683,53859,100240,2571,"Matrix, The (1999)",4.0,4.5
5684,53859,100240,2858,American Beauty (1999),4.0,5.0
5685,53859,100240,2959,Fight Club (1999),5.0,4.5
5686,53859,100240,4975,Vanilla Sky (2001),4.5,5.0
5687,53859,100240,7361,Eternal Sunshine of the Spotless Mind (2004),4.0,5.0
5688,53859,100240,58559,"Dark Knight, The (2008)",5.0,5.0
5689,53877,138176,858,"Godfather, The (1972)",4.0,5.0
5690,53930,22338,50,"Usual Suspects, The (1995)",5.0,4.0
5691,53930,22338,296,Pulp Fiction (1994),5.0,4.5
5692,53930,22338,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.0,4.0
5693,53930,22338,913,"Maltese Falcon, The (1941)",4.0,4.0
5694,53930,22338,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),5.0,4.0
5695,53930,22338,1089,Reservoir Dogs (1992),4.0,4.0
5696,53930,22338,1206,"Clockwork Orange, A (1971)",4.0,4.0
5697,53930,22338,1212,"Third Man, The (1949)",5.0,4.0
5698,53930,22338,1228,Raging Bull (1980),4.0,4.0
5699,53930,22338,1729,Jackie Brown (1997),4.0,4.5
5700,53930,22338,2712,Eyes Wide Shut (1999),4.0,4.0
5701,53930,22338,2858,American Beauty (1999),4.0,4.5
5702,53930,22338,79132,Inception (2010),4.5,4.0
5703,53930,22338,106782,"Wolf of Wall Street, The (2013)",4.0,4.0
5704,54437,100240,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0,4.5
5705,54437,100240,296,Pulp Fiction (1994),4.5,5.0
5706,54437,100240,356,Forrest Gump (1994),4.0,4.5
5707,54437,100240,608,Fargo (1996),4.5,4.5
5708,54437,100240,1136,Monty Python and the Holy Grail (1975),4.0,4.0
5709,54437,100240,1222,Full Metal Jacket (1987),5.0,4.5
5710,54437,100240,1259,Stand by Me (1986),4.5,5.0
5711,54437,100240,1270,Back to the Future (1985),4.5,4.0
5712,54437,100240,2174,Beetlejuice (1988),4.0,4.0
5713,54437,100240,2291,Edward Scissorhands (1990),4.0,4.5
5714,54437,100240,2571,"Matrix, The (1999)",4.5,4.5
5715,54437,100240,2858,American Beauty (1999),5.0,5.0
5716,54437,100240,2959,Fight Club (1999),5.0,4.5
5717,54437,100240,7254,The Butterfly Effect (2004),4.5,5.0
5718,54437,100240,7361,Eternal Sunshine of the Spotless Mind (2004),4.5,5.0
5719,54437,100240,58559,"Dark Knight, The (2008)",4.5,5.0
5720,54643,138176,318,"Shawshank Redemption, The (1994)",5.0,5.0
5721,54643,138176,527,Schindler's List (1993),5.0,5.0
5722,54643,138176,858,"Godfather, The (1972)",5.0,5.0
5723,54643,138176,1221,"Godfather: Part II, The (1974)",4.5,5.0
5724,54805,54643,318,"Shawshank Redemption, The (1994)",5.0,5.0
5725,54805,54643,527,Schindler's List (1993),5.0,5.0
5726,54805,54643,858,"Godfather, The (1972)",5.0,5.0
5727,54805,54643,1221,"Godfather: Part II, The (1974)",4.0,4.5
5728,54989,124454,318,"Shawshank Redemption, The (1994)",5.0,5.0
5729,54989,124454,1240,"Terminator, The (1984)",4.5,4.0
5730,54989,124454,2028,Saving Private Ryan (1998),5.0,5.0
5731,54989,124454,2571,"Matrix, The (1999)",5.0,5.0
5732,54989,124454,3578,Gladiator (2000),5.0,5.0
5733,54989,124454,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,4.5
5734,54989,124454,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,4.5
5735,54989,124454,7153,"Lord of the Rings: The Return of the King, The (2003)",4.0,4.5
5736,55429,51460,318,"Shawshank Redemption, The (1994)",5.0,5.0
5737,55429,51460,2115,Indiana Jones and the Temple of Doom (1984),4.0,4.0
5738,55429,51460,2571,"Matrix, The (1999)",5.0,4.5
5739,55429,51460,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,5.0
5740,55429,51460,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,5.0
5741,55479,120729,47,Seven (a.k.a. Se7en) (1995),5.0,4.0
5742,55479,120729,150,Apollo 13 (1995),4.0,4.0
5743,55479,120729,296,Pulp Fiction (1994),4.5,4.0
5744,55479,120729,318,"Shawshank Redemption, The (1994)",5.0,5.0
5745,55479,120729,356,Forrest Gump (1994),5.0,5.0
5746,55479,120729,364,"Lion King, The (1994)",4.0,4.0
5747,55479,120729,457,"Fugitive, The (1993)",4.0,4.0
5748,55479,120729,524,Rudy (1993),5.0,4.0
5749,55479,120729,527,Schindler's List (1993),5.0,4.5
5750,55479,120729,588,Aladdin (1992),4.0,4.0
5751,55479,120729,916,Roman Holiday (1953),4.0,4.0
5752,55479,120729,1073,Willy Wonka & the Chocolate Factory (1971),5.0,4.0
5753,55479,120729,1097,E.T. the Extra-Terrestrial (1982),5.0,4.5
5754,55479,120729,1136,Monty Python and the Holy Grail (1975),4.0,4.0
5755,55479,120729,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),5.0,5.0
5756,55479,120729,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0,4.5
5757,55479,120729,1203,12 Angry Men (1957),4.5,4.5
5758,55479,120729,1242,Glory (1989),5.0,4.5
5759,55479,120729,1246,Dead Poets Society (1989),4.0,5.0
5760,55479,120729,1258,"Shining, The (1980)",5.0,4.0
5761,55479,120729,1270,Back to the Future (1985),4.0,4.5
5762,55479,120729,1307,When Harry Met Sally... (1989),4.0,4.0
5763,55479,120729,1393,Jerry Maguire (1996),5.0,4.0
