movieId,title,year,release_date,release_month,season,release_year_from_date,mean_rating,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Imax,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,100,250,70mm,acting,action,actor,adapted,animated,animation,atmospheric,author,bad,based,bd,bechdel,best,betamax,bibliothek,black,blow,book,character,cinema,cinematography,classic,clearplay,clv,comedy,comic,crime,cult,dark,david,disney,drama,dvd,ending,fail,family,fantasy,fi,film,franchise,frontal,funny,good,great,imdb,james,john,library,life,love,memasa,michael,movie,movies,murder,music,national,netflix,new,nominee,nudity,oscar,overrated,owned,pg,picture,plot,protagonist,quirky,registry,relationship,remember,reviewed,robert,romance,school,sci,seen,sequel,setting,soundtrack,space,story,stylized,test,thriller,time,topless,true,tv,twist,vhs,video,violence,visually,war,world
3503,Solaris,1972,1972-03-20,3,Spring,1972,3.758928571428571,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.2413900177084582,0.0,0.0,0.0,0.1931111704200008,0.0,0.0,0.2434983925118264,0.225696648585032,0.0,0.1655862027026212,0.1710328594110857,0.0,0.0,0.0,0.0,0.0,0.0,0.3536369990058089,0.0,0.0,0.0,0.0,0.0,0.1635680021312463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403597912821488,0.0,0.2817340792310797,0.0,0.2518401077862334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26816908944723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526516096442767,0.0,0.0,0.0,0.0,0.3138972305189463,0.0,0.2618121596697155,0.0,0.0,0.0,0.0,0.0,0.0,0.286930144349058,0.0,0.0,0.0,0.0,0.0,0.0
3504,Network,1976,1976-11-14,11,Autumn,1976,4.011111111111111,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2249279416767314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456165379595835,0.0,0.4915092894935594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392609950703663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151063417462287,0.0,0.0,0.0,0.0,0.0,0.0,0.1811097185217879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20731333755622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161583762149084,0.0,0.0,0.0,0.0,0.5331841344533951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2186899272037226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2300900664561761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437191337473022,0.0,0.232384264206296,0.0,0.0,0.0,0.0,0.0
3505,No Way Out,1987,1987-08-14,8,Summer,1987,3.7857142857142856,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344618818854786,0.0,0.217870541320813,0.0,0.0,0.0,0.0,0.2792186253463496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4907759636297555,0.265873655875859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500651281941711,0.0,0.0,0.0,0.0,0.0,0.1940877529331582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759041260006697,0.0,0.0,0.0,0.0,0.233282339554168,0.2759041260006697,0.0,0.2169395397233084,0.0,0.0,0.2929325602592837,0.0,0.0,0.0,0.0,0.2613531493829719,0.0
3507,The Odd Couple,1968,1968-05-16,5,Spring,1968,4.009433962264151,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235368488516534,0.0,0.0,0.0,0.0,0.0,0.2774217468580395,0.2865470302085608,0.0,0.3224004846285389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3575389802232084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626504963869665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4296171490265363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340384880962278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,The Outlaw Josey Wales,1976,1976-06-30,6,Summer,1976,3.7857142857142856,63,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959865340042608,0.0,0.0,0.2445421453307774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243757106884551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754282572926601,0.0,0.0,0.2406935507842823,0.0,0.0,0.2909293926635399,0.2938406862050504,0.0,0.0,0.2178478797407309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943366286197366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434971709777514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866957455708278,0.0
3510,Frequency,2000,2000-04-28,4,Spring,2000,3.5737704918032787,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096173158823505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923889736218475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840797963853986,0.0,0.0,0.0,0.0,0.0,0.3743524407760472,0.0,0.0,0.0,0.0
3512,Return to Me,2000,2000-04-07,4,Spring,2000,3.3378378378378377,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8034222387012886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954096962262283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,Rules of Engagement,2000,2000-04-07,4,Spring,2000,3.306451612903226,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3524,Arthur,1981,1981-07-17,7,Summer,1981,3.3,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4419892918903788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3219428723133378,0.3570314926469938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713308944676597,0.0,0.0,0.0,0.0,0.3666406738915214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492402593137076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233745273582858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525,Bachelor Party,1984,1984-06-29,6,Summer,1984,3.2884615384615383,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3751866440004753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223298209681897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6684624017834457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735834012545344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3526,Parenthood,1989,1989-07-31,7,Summer,1989,3.7058823529411766,68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324825825450928,0.396754994590265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726772536999714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143938780330368,0.0,0.0,0.0,0.0,0.373470892987146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3527,Predator,1987,1987-06-12,6,Summer,1987,3.5107758620689653,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.2825222915319259,0.2952265281576599,0.2585647808615958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001764440252763,0.0,0.0,0.0,0.0,0.0,0.3037378489636652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342579704917823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947530516251367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564924419693642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866784688128863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961819954048021,0.0,0.0,0.0,0.2957028314324927,0.0,0.0,0.0,0.0,0.0,0.2726320514671762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1943362353436722,0.0,0.0,0.0,0.0
3528,The Prince of Tides,1991,1991-12-25,12,Winter,1991,2.857142857142857,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821749965996852,0.3947459474099735,0.0,0.0,0.0,0.0,0.0,0.0,0.4080992760468336,0.0,0.0,0.0,0.0,0.0,0.3775169648077014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237417984630048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3534,28 Days,2000,2000-04-06,4,Spring,2000,2.7844827586206895,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3535,American Psycho,2000,2000-04-13,4,Spring,2000,3.5913978494623655,186,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483260041721517,0.0,0.0,0.0,0.0,0.0,0.1271844592909989,0.1313679605556171,0.0,0.0,0.0,0.0,0.0,0.0,0.4074354907270303,0.0,0.0,0.0,0.0,0.0,0.0,0.1499207525747853,0.0,0.0,0.0,0.1934348841497525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2018164535171711,0.0,0.0,0.0,0.0,0.1704792402203467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881358516809329,0.0,0.0,0.0,0.414342905404449,0.0,0.292042836701046,0.0,0.0,0.2021813111473606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264278019398434,0.0,0.0,0.0,0.0,0.1275352603222936,0.382619932799586,0.0,0.0,0.2154440587461281
3536,Keeping the Faith,2000,2000-04-14,4,Spring,2000,3.2,65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3543,Diner,1982,1982-04-02,4,Spring,1982,3.657142857142857,35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338159710828044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878941444440236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564687901267711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631086906704568,0.0,0.0,0.0,0.0
3545,Cabaret,1972,1972-02-13,2,Winter,1972,3.678571428571429,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1621231973608971,0.2370119742420852,0.0,0.0,0.0,0.0,0.0,0.2032296356779451,0.1049572522944326,0.0,0.4723590257470267,0.0,0.0,0.0,0.0,0.1085077097263712,0.0,0.0,0.1538099629444861,0.1309603834493355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305399694720179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291331370544444,0.0,0.0,0.0,0.0,0.0,0.0,0.1558022841762658,0.0,0.0,0.0,0.0,0.5124101287153345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576269713962225,0.0,0.0,0.155295237499798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141949200785852,0.1721303758809633
3546,What Ever Happened to Baby Jane?,1962,1962-10-31,10,Autumn,1962,3.84375,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019002973792341,0.5422108123058202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972913674549909,0.0,0.0,0.0,0.0,0.0,0.3074264561980728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992188274013151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539483031566086,0.3190245661135245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3549,Guys and Dolls,1955,1955-12-23,12,Winter,1955,3.5357142857142856,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6211860905083479,0.0,0.0,0.0,0.3630023536972249,0.0,0.2663228793944245,0.2750830857038616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4124293695855048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4070142100016129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3551,Marathon Man,1976,1976-10-08,10,Autumn,1976,3.771929824561404,57,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372599250549335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274275661948185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6090415288172044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3996152356139172,0.0,0.0,0.0,0.0
3552,Caddyshack,1980,1980-07-25,7,Summer,1980,3.54014598540146,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4131712788670236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255197847303663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184230456469891,0.0,0.0,0.2912388466823493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311761477470564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515843444325025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836639273813228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032405279534285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170623643801119,0.0,0.0,0.0,0.0,0.2477523724346952,0.0,0.0,0.0,0.0
3555,U-571,2000,2000-04-20,4,Spring,2000,3.320754716981132,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.2368811870065298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807926527670313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2497687571848351,0.0,0.0,0.0,0.0,0.0,0.2832741069095754,0.0,0.0,0.0,0.0,0.0,0.0,0.8234782575499604,0.3007594181056408
3556,The Virgin Suicides,1999,2000-04-21,4,Spring,2000,3.6902985074626864,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680784048794095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794797565531007,0.0,0.0,0.0,0.0,0.2711725194614406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844190502823053,0.2439773945925016,0.0,0.2859743980141375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4394299845039779,0.0,0.265280340594722,0.0,0.0,0.0,0.0,0.2439773945925016,0.0,0.0,0.2132090076479313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810738518599881,0.0,0.0,0.0,0.0,0.2540119152766091,0.0,0.0,0.265752637943804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1685419998665547,0.0,0.2822668347405652,0.0,0.0
3564,The Flintstones in Viva Rock Vegas,2000,2000-04-28,4,Spring,2000,1.8666666666666667,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3071342300835666,0.2689937635084162,0.0,0.0,0.0,0.3430406913688029,0.0,0.0,0.0,0.4032370213164873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2590101993591978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970994371231999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3565,Where the Heart Is,2000,2000-04-27,4,Spring,2000,3.24,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657029383101649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6069301686481586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4341374993132134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
